Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cPower,PosXError,PosYError
117221883.0000000000,-0.6875000000,-1.0005000000,-1.5000000000,1.9375000000,-1.5625000000,0.8125000000,-0.7300000000,0.1700000000,-0.2700000000,47.2229202000,8.8183971000,1.2600000000,0.3397414266,0.3772995872,0.2424552292,4.4221644403,-4.4871720798,0.6875000000,8.9754477079,-1.4388623502,-2.4763110149
117229887.0000000000,-0.6875000000,-1.0005000000,-1.5000000000,1.6875000000,-1.1250000000,0.6250000000,-0.1100000000,0.1500000000,-0.3900000000,47.2229202000,8.8183971000,1.2700000000,0.3354525668,0.3749861848,0.3422964924,4.1887692930,-4.9261334573,0.8750000000,7.3770350764,-1.4388623502,-2.4763110149
117237997.0000000000,-0.6875000000,-1.0005000000,-1.5000000000,1.6875000000,-1.1250000000,0.6250000000,0.4600000000,-0.2500000000,-0.1600000000,47.2229202000,8.8183971000,1.2600000000,0.3357712629,0.3695036863,0.1855790390,4.1947736967,-4.9284468598,0.8750000000,9.5442096104,-1.4388623502,-2.4763110149
117249109.0000000000,-0.6875000000,-1.0005000000,-1.5000000000,0.0625000000,-0.9375000000,0.2500000000,1.1400000000,-0.1300000000,-0.4300000000,47.2229202000,8.8183971000,1.2700000000,0.3449270513,0.3647547651,0.2554328092,2.5693275222,-5.1214293582,1.2500000000,8.2456719084,-1.4388623502,-2.4763110149
117257994.0000000000,-0.6875000000,-1.0005000000,-1.5000000000,-0.2500000000,-0.5625000000,0.2500000000,1.1400000000,-0.1300000000,-0.4300000000,47.2229202000,8.8183971000,1.2700000000,0.3514834014,0.3602645463,0.2286252816,2.2440094184,-5.5011782794,1.2500000000,8.5137471841,-1.4388623502,-2.4763110149
117269043.0000000000,-0.6875000000,-1.0630000000,-1.5000000000,-1.8750000000,-0.7500000000,0.8125000000,1.9000000000,-0.0900000000,-0.2200000000,47.2229202000,8.8183971000,1.2600000000,0.3687243901,0.3560515320,0.1157729241,0.6098305283,-5.2556684982,0.6875000000,10.2422707592,-1.4388623502,-2.4763110149
117277046.0000000000,-0.6875000000,-1.0630000000,-1.5000000000,-1.3750000000,-0.5000000000,1.6875000000,1.5500000000,0.9500000000,-0.3100000000,47.2229202000,8.8183971000,1.2700000000,0.3772979423,0.3602888038,0.2288743514,1.0856931441,-5.5098815126,-0.1875000000,8.5112564862,-1.4388623502,-2.4763110149
117291460.0000000000,-0.6250000000,-1.0630000000,-1.4375000000,-4.8125000000,0.2500000000,2.1250000000,0.1400000000,-0.7900000000,-0.9300000000,47.2229202000,8.8183971000,1.2600000000,0.3754870686,0.3459007555,0.1280726536,-2.4513098290,-6.2556442408,-0.6875000000,10.1192734641,-1.4388623502,-2.4763110149
117299585.0000000000,-0.6250000000,-1.0630000000,-1.4375000000,-4.8125000000,0.2500000000,2.1250000000,2.5800000000,0.1100000000,-1.1100000000,47.2229202000,8.8183971000,1.2600000000,0.3924649635,0.3436016567,0.1091367820,-2.4487746058,-6.2700322890,-0.6875000000,10.3086321802,-1.4388623502,-2.4763110149
117308223.0000000000,-0.5625000000,-1.0630000000,-1.3750000000,-4.1875000000,0.2500000000,2.6250000000,2.5800000000,0.1100000000,-1.1100000000,47.2229202000,8.8183971000,1.2600000000,0.4105821144,0.3413987838,0.0917075468,-1.9350436587,-6.2723313878,-1.2500000000,10.4829245324,-1.4388623502,-2.4763110149
117319558.0000000000,-0.5000000000,-1.0630000000,-1.3750000000,-5.1250000000,0.8125000000,2.6250000000,1.6400000000,1.6400000000,-0.4500000000,47.2229202000,8.8183971000,1.2600000000,0.4248517452,0.3567720824,0.0807199049,-2.9854076700,-6.8370342608,-1.2500000000,10.5928009506,-1.4388623502,-2.4763110149
117327563.0000000000,-0.4375000000,-1.0630000000,-1.3750000000,-5.8125000000,0.5625000000,2.1875000000,-2.1400000000,-0.0600000000,-0.4600000000,47.2229202000,8.8183971000,1.2400000000,0.4036240223,0.3529998978,-0.1785510996,-3.7803851530,-6.5716609622,-0.8125000000,14.3855109960,-1.4388623502,-2.4763110149
117341650.0000000000,-0.3750000000,-1.0005000000,-1.3125000000,-5.5625000000,1.4375000000,0.6875000000,1.3900000000,0.2400000000,-0.7400000000,47.2229202000,8.8183971000,1.2500000000,0.4189380375,0.3532939277,-0.0956432666,-3.5881663411,-7.5129331467,0.6250000000,12.9564326665,-1.4388623502,-2.4763110149
117353731.0000000000,-0.3125000000,-1.0005000000,-1.3125000000,-4.8750000000,1.3125000000,0.3125000000,1.4000000000,0.7800000000,-0.0900000000,47.2229202000,8.8183971000,1.2400000000,0.4314630226,0.3594989751,-0.1668757642,-3.0096059623,-7.3876391169,1.0000000000,14.2687576422,-1.4388623502,-2.4763110149
117361733.0000000000,-0.3125000000,-1.0005000000,-1.3125000000,-4.8750000000,0.5625000000,-0.3750000000,-1.6000000000,0.6300000000,-0.1300000000,47.2229202000,8.8183971000,1.2500000000,0.4144534195,0.3611657645,-0.0241974946,-3.0271409415,-6.6314340694,1.6875000000,12.2419749457,-1.4388623502,-2.4763110149
117369737.0000000000,-0.2500000000,-1.0005000000,-1.3125000000,-4.8750000000,0.5625000000,-0.3750000000,-1.6000000000,0.6300000000,-0.1300000000,47.2229202000,8.8183971000,1.2400000000,0.3976107394,0.3628172011,-0.1456930855,-3.0908274971,-6.6297672801,1.6875000000,14.0569308551,-1.4388623502,-2.4763110149
117377741.0000000000,-0.1875000000,-1.0005000000,-1.3125000000,-5.3750000000,0.3750000000,-1.2500000000,-1.4600000000,-0.2600000000,-0.4300000000,47.2229202000,8.8183971000,1.2400000000,0.3820458405,0.3573997989,-0.1322626661,-3.6547477449,-6.4406158435,2.5625000000,13.9226266612,-1.4388623502,-2.4763110149
117387468.0000000000,-0.1875000000,-1.0005000000,-1.3750000000,-4.0000000000,0.7500000000,-1.6875000000,-0.1500000000,0.1000000000,-0.7400000000,47.2229202000,8.8183971000,1.2200000000,0.3767568483,0.3551181107,-0.3287475288,-2.2579568865,-6.8210332457,3.0625000000,17.0874752883,-1.4388623502,-2.4763110149
117401505.0000000000,-0.1250000000,-1.0005000000,-1.3750000000,-5.5000000000,0.8125000000,-2.8750000000,0.4200000000,0.3500000000,0.0300000000,47.2229202000,8.8183971000,1.2400000000,0.3787911228,0.3569060148,-0.1495781957,-3.8380522973,-6.8858149339,4.2500000000,14.0957819566,-1.4388623502,-2.4763110149
117409578.0000000000,-0.0625000000,-1.0005000000,-1.3750000000,-5.5000000000,0.8125000000,-2.8750000000,0.4200000000,0.3500000000,0.0300000000,47.2229202000,8.8183971000,1.2300000000,0.3783399843,0.3564075848,-0.2562965503,-3.9284002817,-6.8840270298,4.2500000000,15.7629655035,-1.4388623502,-2.4763110149
117420914.0000000000,0.0000000000,-0.9380000000,-1.4375000000,-2.8750000000,0.8125000000,-3.7500000000,-0.8200000000,0.4100000000,0.1500000000,47.2229202000,8.8183971000,1.2200000000,0.3653259631,0.3578286056,-0.3145770405,-1.3902686878,-6.9470254598,5.1875000000,16.9457704051,-1.4388623502,-2.4763110149
117432537.0000000000,0.0000000000,-0.9380000000,-1.5000000000,-3.1875000000,1.5000000000,-4.9375000000,-1.5100000000,0.1600000000,0.0600000000,47.2229202000,8.8183971000,1.2300000000,0.3442687138,0.3564849343,-0.1936111228,-1.6845490581,-7.6331044389,6.4375000000,15.1361112281,-1.4388623502,-2.4763110149
117442970.0000000000,0.0625000000,-0.9380000000,-1.5625000000,-1.6250000000,0.6875000000,-5.2500000000,-1.7800000000,-0.0400000000,-0.1400000000,47.2229202000,8.8183971000,1.2200000000,0.3224151724,0.3528601787,-0.2688612168,-0.1800689091,-6.8219481103,6.8125000000,16.4886121675,-1.4388623502,-2.4763110149
117450974.0000000000,0.0625000000,-0.9380000000,-1.5625000000,-2.0000000000,0.6875000000,-6.0625000000,-0.6600000000,0.4800000000,-0.2300000000,47.2229202000,8.8183971000,1.2200000000,0.3139413972,0.3534060771,-0.2416732642,-0.5244739511,-6.8255728659,7.6250000000,16.2167326424,-1.4388623502,-2.4763110149
117462549.0000000000,0.0625000000,-0.9380000000,-1.6250000000,-1.7500000000,0.6250000000,-6.2500000000,-0.3900000000,0.2500000000,-0.2000000000,47.2229202000,8.8183971000,1.2200000000,0.3063042276,0.3531287352,-0.2167569196,-0.2626106658,-6.7625269674,7.8750000000,15.9675691956,-1.4388623502,-2.4763110149
117470552.0000000000,0.1250000000,-0.8755000000,-1.6875000000,-1.7500000000,0.6250000000,-6.2500000000,-0.3900000000,0.2500000000,-0.2000000000,47.2229202000,8.8183971000,1.2200000000,0.3001314196,0.3518491559,-0.1945633535,-0.3394186284,-6.8253043094,7.9375000000,15.7456335348,-1.4388623502,-2.4763110149
117478555.0000000000,0.1250000000,-0.8755000000,-1.7500000000,-0.6875000000,1.3125000000,-5.8125000000,1.0800000000,-0.0900000000,-0.3400000000,47.2229202000,8.8183971000,1.2200000000,0.3056671055,0.3478885626,-0.1755975220,0.7317233028,-7.5140838886,7.5625000000,15.5559752200,-1.4388623502,-2.4763110149
117488215.0000000000,0.1250000000,-0.8755000000,-1.8125000000,0.7500000000,0.7500000000,-6.1250000000,0.6800000000,-0.3100000000,-0.0800000000,47.2229202000,8.8183971000,1.2200000000,0.3090896380,0.3417720913,-0.1563693912,2.1614733425,-6.9555444819,7.9375000000,15.3636939120,-1.4388623502,-2.4763110149
117502666.0000000000,0.1250000000,-0.8755000000,-1.8750000000,3.3125000000,0.3750000000,-5.5625000000,1.5400000000,0.0900000000,0.0400000000,47.2229197000,8.8183923000,1.2200000000,0.6973366403,0.3786043270,-0.1366759119,4.7191817970,-6.5866609533,7.4375000000,15.1667591187,-0.9051267024,-2.4207135517
117515434.0000000000,0.0625000000,-0.8755000000,-2.0000000000,4.1875000000,0.5000000000,-5.0000000000,1.4900000000,0.0800000000,-0.1900000000,47.2229197000,8.8183923000,1.2200000000,0.7091657499,0.3762618083,-0.1220671914,4.3909060869,-6.5080363281,7.0000000000,15.0206719140,-0.9051267024,-2.4207135517
117526836.0000000000,0.0000000000,-0.8755000000,-2.0000000000,2.3750000000,0.1875000000,-4.6875000000,1.4600000000,-0.2500000000,0.1600000000,47.2229197000,8.8183923000,1.2200000000,0.7185263233,0.3700632441,-0.1054284008,2.6493453334,-6.1978788468,6.6875000000,14.8542840084,-0.9051267024,-2.4207135517
117540738.0000000000,0.0000000000,-0.8755000000,-2.0625000000,4.1250000000,-0.0000000000,-4.3750000000,-0.3200000000,0.0700000000,0.2600000000,47.2229197000,8.8183923000,1.2100000000,0.7069024990,0.3677967142,-0.1601626304,4.3862405307,-6.0165774110,6.4375000000,16.0016263044,-0.9051267024,-2.4207135517
117551194.0000000000,-0.0625000000,-0.8755000000,-2.1250000000,4.5625000000,0.1250000000,-4.1250000000,-0.1900000000,0.7100000000,0.0900000000,47.2229197000,8.8183923000,1.2100000000,0.6978408218,0.3718222887,-0.1407407436,4.9275138847,-6.1438439409,6.2500000000,15.8074074364,-0.9051267024,-2.4207135517
117559653.0000000000,-0.1250000000,-0.8755000000,-2.1250000000,6.0000000000,-0.5625000000,-3.5000000000,-0.1900000000,0.7100000000,0.0900000000,47.2229197000,8.8183923000,1.2100000000,0.6892503396,0.3743363017,-0.1239114884,6.4652002328,-5.4523183664,5.6250000000,15.6391148838,-0.9051267024,-2.4207135517
117570895.0000000000,-0.1875000000,-0.8755000000,-2.1875000000,5.0000000000,-0.8750000000,-2.6250000000,-0.2600000000,0.5300000000,0.0800000000,47.2229197000,8.8183923000,1.2200000000,0.6794363215,0.3768722477,-0.0190077420,5.5647269078,-5.1373043534,4.8125000000,13.9900774198,-0.9051267024,-2.4207135517
117578900.0000000000,-0.1875000000,-0.8755000000,-2.1875000000,4.1875000000,-1.6250000000,-2.1875000000,-0.4500000000,0.5900000000,-0.1400000000,47.2229197000,8.8183923000,1.2100000000,0.6690559184,0.3780502790,-0.1410786180,4.7659665332,-4.3847684073,4.3750000000,15.8107861803,-0.9051267024,-2.4207135517
117588869.0000000000,-0.2500000000,-0.8755000000,-2.1875000000,3.4375000000,-1.9375000000,-2.0000000000,-0.9400000000,0.2500000000,-0.0800000000,47.2229197000,8.8183923000,1.2200000000,0.6530635345,0.3770746342,-0.0249380462,4.1179990975,-4.0710903760,4.1875000000,14.0493804625,-0.9051267024,-2.4207135517
117598566.0000000000,-0.2500000000,-0.9380000000,-2.2500000000,5.2500000000,-2.4375000000,-1.1250000000,-1.6700000000,0.6500000000,-0.3100000000,47.2229197000,8.8183923000,1.2200000000,0.6304768490,0.3798722283,-0.0227767518,5.9528884349,-3.5095660209,3.3750000000,14.0277675175,-0.9051267024,-2.4207135517
117610035.0000000000,-0.3125000000,-0.9380000000,-2.2500000000,3.9375000000,-2.0625000000,-0.6250000000,-0.9100000000,0.5200000000,-0.2300000000,47.2229197000,8.8183923000,1.2200000000,0.6138112727,0.3823660647,-0.0200665806,4.7595097947,-3.8817684267,2.8750000000,14.0006658059,-0.9051267024,-2.4207135517
117618039.0000000000,-0.3125000000,-1.0005000000,-2.2500000000,2.1875000000,-3.2500000000,-0.6250000000,-0.9600000000,0.6300000000,-0.5400000000,47.2229197000,8.8183923000,1.2100000000,0.6000463484,0.3838054982,-0.1449287389,3.0328416016,-2.6292745904,2.8750000000,15.8492873892,-0.9051267024,-2.4207135517
117626043.0000000000,-0.3750000000,-1.0005000000,-2.2500000000,1.6875000000,-2.7500000000,0.0000000000,-0.5100000000,0.3500000000,-0.4800000000,47.2229197000,8.8183923000,1.2100000000,0.5899848555,0.3830118287,-0.1319349342,2.6396124955,-3.1278351568,2.2500000000,15.7193493419,-0.9051267024,-2.4207135517
117634045.0000000000,-0.3750000000,-1.0630000000,-2.2500000000,2.9375000000,-2.8125000000,0.8125000000,0.2800000000,0.3700000000,-0.2900000000,47.2229197000,8.8183923000,1.2200000000,0.5862833563,0.3823837747,0.0060969645,3.9036985857,-3.0036288264,1.4375000000,13.7390303554,-0.9051267024,-2.4207135517
117644932.0000000000,-0.4375000000,-1.0630000000,-2.2500000000,2.5625000000,-2.5625000000,0.8750000000,0.7100000000,0.2000000000,-0.2800000000,47.2229197000,8.8183923000,1.2200000000,0.5880460498,0.3810841750,0.0054079018,3.6213806844,-3.2542568804,1.3750000000,13.7459209822,-0.9051267024,-2.4207135517
117652936.0000000000,-0.4375000000,-1.0630000000,-2.2500000000,1.5625000000,-3.0000000000,0.8750000000,0.6200000000,0.0200000000,-0.2600000000,47.2229197000,8.8183923000,1.2100000000,0.5870586346,0.3777028119,-0.1199846968,2.6189129136,-2.8180564801,1.3750000000,15.5998469679,-0.9051267024,-2.4207135517
117665294.0000000000,-0.4375000000,-1.1255000000,-2.1875000000,1.8125000000,-2.6875000000,1.1250000000,0.8800000000,0.1100000000,0.0400000000,47.2229197000,8.8183923000,1.2100000000,0.5919237518,0.3756899871,-0.1045172129,2.8702952949,-3.0714378432,1.0625000000,15.4451721293,-0.9051267024,-2.4207135517
117676068.0000000000,-0.4375000000,-1.1255000000,-2.1875000000,0.2500000000,-3.0625000000,1.1875000000,1.1700000000,0.0700000000,0.1000000000,47.2229197000,8.8183923000,1.2100000000,0.5984573728,0.3730445116,-0.0904593261,1.3009841308,-2.6984506679,1.0000000000,15.3045932610,-0.9051267024,-2.4207135517
117684072.0000000000,-0.4375000000,-1.1880000000,-2.1875000000,2.0000000000,-2.0625000000,1.3750000000,0.9600000000,0.3800000000,0.1100000000,47.2229197000,8.8183923000,1.2200000000,0.6000599908,0.3725961707,0.0462751926,3.0418370614,-3.6385961435,0.8125000000,13.3372480741,-0.9051267024,-2.4207135517
117695528.0000000000,-0.4375000000,-1.1880000000,-2.1875000000,-1.6875000000,-1.8750000000,1.0625000000,1.2500000000,0.0600000000,0.2700000000,47.2229197000,8.8183923000,1.2200000000,0.6082078373,0.3699385726,0.0472348791,-0.6479066038,-3.8265444844,1.1250000000,13.3276512091,-0.9051267024,-2.4207135517
117704968.0000000000,-0.4375000000,-1.1880000000,-2.1875000000,-2.4375000000,-2.0625000000,0.9375000000,0.3300000000,0.4500000000,0.2300000000,47.2229197000,8.8183923000,1.2200000000,0.6051864429,0.3707643264,0.0467755336,-1.4093135889,-3.6417020824,1.2500000000,13.3322446642,-0.9051267024,-2.4207135517
117712971.0000000000,-0.4375000000,-1.1880000000,-2.1875000000,-2.4375000000,-2.0625000000,0.9375000000,0.8000000000,0.3600000000,0.4300000000,47.2229197000,8.8183923000,1.2100000000,0.6054531470,0.3701799179,-0.0777995872,-1.4050836367,-3.6408763287,1.2500000000,15.1779958722,-0.9051267024,-2.4207135517
117724555.0000000000,-0.4375000000,-1.2505000000,-2.1250000000,-0.9375000000,-1.7500000000,1.1250000000,0.1600000000,0.7000000000,0.2800000000,47.2229197000,8.8183923000,1.2200000000,0.6012048508,0.3748980418,0.0220602270,0.0945429775,-3.8914607371,1.0000000000,13.5793977301,-0.9051267024,-2.4207135517
117735617.0000000000,-0.3750000000,-1.2505000000,-2.1250000000,-3.0000000000,-1.3125000000,0.6250000000,-0.8700000000,0.5700000000,0.0700000000,47.2229197000,8.8183923000,1.2200000000,0.5856377232,0.3777658852,0.0232580923,-2.0495094078,-4.3242426133,1.5000000000,13.5674190769,-0.9051267024,-2.4207135517
117743620.0000000000,-0.3750000000,-1.2505000000,-2.1250000000,-3.5000000000,-0.7500000000,0.2500000000,-1.0400000000,0.9100000000,-0.0300000000,47.2229197000,8.8183923000,1.2200000000,0.5715216497,0.3814690946,0.0226746162,-2.5277154292,-4.8838747699,1.8750000000,13.5732538379,-0.9051267024,-2.4207135517
117754692.0000000000,-0.3125000000,-1.2505000000,-2.1250000000,-4.7500000000,-1.0625000000,0.2500000000,-1.2800000000,0.3100000000,0.0100000000,47.2229197000,8.8183923000,1.2200000000,0.5517485917,0.3814272762,0.0232162317,-3.8454529264,-4.5676715605,1.8750000000,13.5678376829,-0.9051267024,-2.4207135517
117762696.0000000000,-0.3125000000,-1.2505000000,-2.1250000000,-4.7500000000,-1.0625000000,0.2500000000,-1.2800000000,0.3100000000,0.0100000000,47.2229197000,8.8183923000,1.2200000000,0.5360686270,0.3803404305,0.0229253034,-3.8177706450,-4.5677133788,1.8750000000,13.5707469662,-0.9051267024,-2.4207135517
117774144.0000000000,-0.2500000000,-1.2505000000,-2.1250000000,-5.0625000000,-0.6875000000,-0.1875000000,-0.6200000000,-0.2200000000,-0.0400000000,47.2229197000,8.8183923000,1.2200000000,0.5236528246,0.3744312582,0.0230220851,-4.1958186946,-4.9438002246,2.3125000000,13.5697791488,-0.9051267024,-2.4207135517
117786208.0000000000,-0.1875000000,-1.2505000000,-2.1250000000,-3.8125000000,-0.3750000000,-0.1875000000,-0.4500000000,0.3800000000,-0.3900000000,47.2229197000,8.8183923000,1.2200000000,0.5130119259,0.3756338853,0.0194375940,-3.0159365711,-5.2622093969,2.3125000000,13.6056240595,-0.9051267024,-2.4207135517
117797277.0000000000,-0.1250000000,-1.2505000000,-2.1250000000,-6.0000000000,0.5625000000,-0.5000000000,0.1000000000,0.0600000000,-0.2100000000,47.2229197000,8.8183923000,1.2200000000,0.5089502419,0.3729098193,0.0181104886,-5.2760393130,-6.1985067697,2.6250000000,13.6188951137,-0.9051267024,-2.4207135517
117808925.0000000000,-0.0625000000,-1.2505000000,-2.1250000000,-5.3750000000,0.4375000000,-1.1875000000,0.6700000000,0.2400000000,-0.2200000000,47.2229197000,8.8183923000,1.2200000000,0.5115580291,0.3723426639,0.0168435179,-4.7328529553,-6.0762308358,3.3125000000,13.6315648215,-0.9051267024,-2.4207135517
117816928.0000000000,0.0000000000,-1.2505000000,-2.1250000000,-3.4375000000,0.7500000000,-1.0000000000,0.3000000000,-0.1100000000,-0.0400000000,47.2229197000,8.8183923000,1.2200000000,0.5087995324,0.3680186761,0.0168294722,-2.8865038574,-6.3892979912,3.1250000000,13.6317052780,-0.9051267024,-2.4207135517
117827991.0000000000,0.0000000000,-1.2505000000,-2.1875000000,-2.9375000000,1.3125000000,-1.3125000000,1.0300000000,0.3200000000,-0.1500000000,47.2229197000,8.8183923000,1.2200000000,0.5149650972,0.3682178188,0.0163602467,-2.3826419620,-6.9561219790,3.5000000000,13.6363975329,-0.9051267024,-2.4207135517
117840983.0000000000,0.0625000000,-1.2505000000,-2.1875000000,-3.1250000000,0.9375000000,-1.4375000000,0.8600000000,0.2800000000,0.1100000000,47.2229197000,8.8183923000,1.2100000000,0.5208446798,0.3685769061,-0.0577807410,-2.6662737528,-6.5809228363,3.6250000000,14.9778074099,-0.9051267024,-2.4207135517
117853632.0000000000,0.0625000000,-1.2505000000,-2.1875000000,-2.7500000000,1.4375000000,-1.6875000000,0.9900000000,0.1500000000,0.3800000000,47.2229197000,8.8183923000,1.2200000000,0.5280022117,0.3671977834,0.0344762609,-2.2995051685,-7.0805637489,3.8750000000,13.4552373909,-0.9051267024,-2.4207135517
117861743.0000000000,0.1250000000,-1.2505000000,-2.1875000000,-2.7500000000,1.4375000000,-1.6875000000,0.9900000000,0.1500000000,0.3800000000,47.2229197000,8.8183923000,1.2200000000,0.5306517059,0.3650049113,0.0357874396,-2.3970257130,-7.0819428716,3.8750000000,13.4421256037,-0.9051267024,-2.4207135517
117872946.0000000000,0.1250000000,-1.1880000000,-2.2500000000,-2.6250000000,1.3125000000,-1.8750000000,0.9900000000,0.3800000000,0.2900000000,47.2229197000,8.8183923000,1.2300000000,0.5362975217,0.3659487420,0.1271359697,-2.2757350050,-7.0216357437,4.1250000000,11.9286403033,-0.9051267024,-2.4207135517
117881448.0000000000,0.1250000000,-1.1880000000,-2.2500000000,-0.9375000000,1.0625000000,-1.3750000000,-0.7500000000,0.4300000000,0.0900000000,47.2229197000,8.8183923000,1.2200000000,0.5246007691,0.3661964167,-0.0004278246,-0.5961391471,-6.7706919131,3.6250000000,13.8042782455,-0.9051267024,-2.4207135517
117890643.0000000000,0.1875000000,-1.1880000000,-2.2500000000,-1.7500000000,1.6875000000,-1.6250000000,-0.7500000000,0.4300000000,0.0900000000,47.2229197000,8.8183923000,1.2300000000,0.5125047162,0.3667600883,0.1113646194,-1.4797636934,-7.3954442384,3.8750000000,12.0863538063,-0.9051267024,-2.4207135517
117904617.0000000000,0.1875000000,-1.1880000000,-2.2500000000,-0.6875000000,1.8125000000,-1.7500000000,-0.7200000000,0.6200000000,-0.0200000000,47.2229197000,8.8183923000,1.2200000000,0.4973844162,0.3721428603,0.0318347317,-0.4003292194,-7.5198805667,4.0000000000,13.4816526833,-0.9051267024,-2.4207135517
117912621.0000000000,0.1875000000,-1.1255000000,-2.3125000000,-0.6875000000,1.8125000000,-1.7500000000,-0.7200000000,0.6200000000,-0.0200000000,47.2229197000,8.8183923000,1.2200000000,0.4866855110,0.3736052864,0.0304658453,-0.3791607994,-7.5769977947,4.0625000000,13.4953415465,-0.9051267024,-2.4207135517
117920624.0000000000,0.1875000000,-1.1255000000,-2.3125000000,1.7500000000,2.2500000000,-1.1250000000,-1.2800000000,0.0700000000,-0.2000000000,47.2229197000,8.8183923000,1.2200000000,0.4716574468,0.3706948070,0.0279371349,2.0733176679,-8.0130353687,3.4375000000,13.5206286506,-0.9051267024,-2.4207135517
117928628.0000000000,0.1875000000,-1.1255000000,-2.3125000000,1.0000000000,2.3750000000,-1.5625000000,-1.6100000000,0.2800000000,-0.2600000000,47.2229197000,8.8183923000,1.2300000000,0.4541634869,0.3694775671,0.1501666755,1.3443569577,-8.1409458481,3.8750000000,11.6983332448,-0.9051267024,-2.4207135517
117936962.0000000000,0.1250000000,-1.0630000000,-2.3125000000,1.3750000000,2.2500000000,-1.6250000000,-0.9800000000,0.2200000000,-0.0800000000,47.2229197000,8.8183923000,1.2300000000,0.4415155786,0.3678801092,0.1365893731,1.8313485017,-8.0796630879,3.9375000000,11.8341062689,-0.9051267024,-2.4207135517
117944966.0000000000,0.1250000000,-1.0630000000,-2.3125000000,2.6250000000,1.8750000000,-1.2500000000,-0.1000000000,0.3500000000,-0.4700000000,47.2229197000,8.8183923000,1.2300000000,0.4362882169,0.3672456936,0.1215034026,3.0990555733,-7.7062605458,3.5625000000,11.9849659736,-0.9051267024,-2.4207135517
117956775.0000000000,0.1250000000,-1.0005000000,-2.3750000000,2.0000000000,2.5000000000,-1.0625000000,-0.6000000000,-0.1100000000,-0.1700000000,47.2229197000,8.8183923000,1.2400000000,0.4248815614,0.3626870657,0.1951172411,2.4813738797,-8.3943949615,3.4375000000,10.6488275886,-0.9051267024,-2.4207135517
117967867.0000000000,0.0625000000,-1.0005000000,-2.3750000000,1.8125000000,1.5000000000,-1.0000000000,0.4400000000,-0.2500000000,-0.0400000000,47.2229197000,8.8183923000,1.2700000000,0.4254369683,0.3566904779,0.4483857285,2.3973431973,-7.3989535894,3.3750000000,6.3161427151,-0.9051267024,-2.4207135517
117978060.0000000000,0.0625000000,-1.0005000000,-2.3750000000,2.3125000000,1.9375000000,-0.3750000000,1.2100000000,0.0200000000,-0.5500000000,47.2229197000,8.8183923000,1.2600000000,0.4333675657,0.3536705092,0.3028894060,2.8965656277,-7.8424501771,2.7500000000,8.3711059404,-0.9051267024,-2.4207135517
117986131.0000000000,0.0625000000,-1.0005000000,-2.3750000000,1.9375000000,1.8750000000,0.3125000000,0.8500000000,0.0400000000,0.0000000000,47.2229197000,8.8183923000,1.2500000000,0.4358056608,0.3507266836,0.1506751357,2.5104627914,-7.7829701459,2.0625000000,10.4932486431,-0.9051267024,-2.4207135517
117994135.0000000000,0.0625000000,-1.0005000000,-2.3750000000,1.3750000000,1.8125000000,0.5000000000,0.8300000000,0.4500000000,-0.1100000000,47.2229197000,8.8183923000,1.2500000000,0.4380046811,0.3510561982,0.1367738850,1.9445494582,-7.7234139715,1.8750000000,10.6322611504,-0.9051267024,-2.4207135517
118002202.0000000000,0.0000000000,-0.9380000000,-2.3750000000,1.3750000000,1.8125000000,0.5000000000,-0.1500000000,0.7500000000,-0.1400000000,47.2229197000,8.8183923000,1.2400000000,0.4324067189,0.3538085162,0.0000923103,2.0289708298,-7.7855844569,1.8750000000,12.5990768973,-0.9051267024,-2.4207135517
118015977.0000000000,-0.0625000000,-0.9380000000,-2.3125000000,3.5625000000,1.2500000000,2.7500000000,-1.4700000000,0.9200000000,-0.5200000000,47.2229197000,8.8183923000,1.2300000000,0.4080018011,0.3632830950,-0.0755880218,4.3118079768,-7.2203321389,-0.4375000000,13.9558802181,-0.9051267024,-2.4207135517
118023981.0000000000,-0.0625000000,-0.9380000000,-2.3125000000,3.5625000000,1.2500000000,2.7500000000,-1.4700000000,0.9200000000,-0.5200000000,47.2229197000,8.8183923000,1.2300000000,0.3922537520,0.3672113067,-0.0698164328,4.3459748617,-7.2108575601,-0.4375000000,13.8981643279,-0.9051267024,-2.4207135517
118031985.0000000000,-0.0625000000,-0.9380000000,-2.3125000000,1.9375000000,1.1250000000,4.3125000000,1.4800000000,-0.4300000000,-1.4300000000,47.2229197000,8.8183923000,1.2300000000,0.4000388654,0.3604028902,-0.0711772787,2.7430221305,-7.0819293484,-2.0000000000,13.9117727867,-0.9051267024,-2.4207135517
118045706.0000000000,-0.0625000000,-0.9380000000,-2.2500000000,2.1250000000,0.9375000000,5.3750000000,-0.4700000000,1.4100000000,-0.2300000000,47.2229197000,8.8183923000,1.2300000000,0.3896201360,0.3764165708,-0.0635421319,2.9196229718,-6.9012377649,-3.1250000000,13.8354213189,-0.9051267024,-2.4207135517
